AXETILCEFUROXIMA,33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510615020053103,1010702050191,7896015530051,    -     ,    -     ,ZINNAT,250 MG COM REV CT BL AL AL X 14,J1D1 - CEFALOSPORINAS ORAIS,Novo,Regulado,123.78,123.78,140.66,149.13,149.13,150.4,150.4,150.95,150.95,154.73,171.12,194.45,206.16,206.16,207.42,207.42,208.68,208.68,213.91,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
PROPIONATO DE FLUTICASONA;HIDROXINAFTOATO DE SALMETEROL,33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510607005172312,1010702300023,7896269955372,    -     ,    -     ,SERETIDE,25 MCG + 250 MCG SUS AER INAL OR CT FR AL X 120 ACIONAMENTOS + VALV," R3F1 - ANTIASMÁTICOS/DPOC AGONISTAS B2 ASSOCIADOS A CORTICOSTERÓIDES, INALANTES",Novo,Regulado,148.96,148.96,169.27,179.47,179.47,180.56,180.56,181.66,181.66,186.2,205.93,234.1,248.11,248.11,249.61,249.61,251.13,251.13,257.41,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
PROPIONATO DE FLUTICASONA;HIDROXINAFTOATO DE SALMETEROL,33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510607003171319,1010702300090,7896269901744,    -     ,    -     ,SERETIDE,50 MCG + 500 MCG PO INAL CT  STR X 60 DOSES," R3F1 - ANTIASMÁTICOS/DPOC AGONISTAS B2 ASSOCIADOS A CORTICOSTERÓIDES, INALANTES",Novo,Regulado,148.96,148.96,169.27,179.47,179.47,180.56,180.56,181.66,181.66,186.2,205.93,234.1,248.11,248.11,249.61,249.61,251.13,251.13,257.41,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
VACINA ROTAVÍRUS HUMANO G1 P1 [8] (ATENUADA),33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510618020059307,1010702430067,7896015517908,    -     ,    -     ,ROTARIX," SUS OR CT SER PREENC VD TRANS X 1,5 ML",J7E5 - VACINA CONTRA ROTAVÍRUS,Biológico,Regulado,206.46,206.46,234.61,248.75,248.75,250.25,250.25,251.78,251.78,258.8,285.42,324.33,343.88,343.88,345.96,345.96,348.7,348.7,356.78,Não,Não,Sim,Não,,Positiva,Sim,Tarja  Vermelha
VACINA PAPILOMAVÍRUS HUMANO 16 E 18 (RECOMBINANTE),33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510611010150311,1010702670041,7896015517946,    -     ,    -     ,CERVARIX," 20 MCG SUS INJ CT SER PREENC VD TRANS X 0,5 ML ",J7E3 - VACINA CONTRA HPV (PAPILOMAVIRUS HUMANO),Biológico,Regulado,296.54,332.12,383.79,410.41,357.27,413.28,359.44,416.18,361.63,428.23,445.53,512.66,547.5,493.9,550.74,496.9,554.48,499.93,569.99,Não,Não,Sim,Não,,Negativa,Sim,Tarja  Vermelha
VACINA PNEUMOCÓCICA 10-VALENTE (CONJUGADA),33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510611401151316,1010702730011,7896015519988,    -     ,    -     ,SYNFLORIX," SUS INJ CT 1 SER PREENC VD TRANS X 0,5 ML",J7D1 - VACINAS PARA PNEUMONIA,Biológico,Regulado,168.78,168.78,191.8,203.35,203.35,204.58,204.58,205.83,205.83,210.98,233.33,265.15,281.12,281.12,282.82,282.82,284.55,284.55,291.67,Não,Não,Sim,Não,,Positiva,Sim,Tarja  Vermelha
AMBRISENTANA,33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510612201111211,1010702810013,7896015520694,    -     ,    -     ,VOLIBRIS,5 MG COM REV CT BL AL PVC X 30,C6B1 - PRODUTOS HIPERTENSÃO ARTERIAL PULMONAR ANTAGONISTAS RECEPTORES DE ENDOTELINA,Novo,Regulado,1482.79,1660.73,1919.12,2052.21,1786.5,2066.54,1797.33,2081.8,1808.29,2141.33,2227.81,2563.53,2735.44,2469.73,2753.91,2484.7,2772.64,2499.85,2850.18,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
AMBRISENTANA,33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510612202118211,1010702810021,7896015520700,    -     ,    -     ,VOLIBRIS,10 MG COM REV CT BL AL PVC X 30,C6B1 - PRODUTOS HIPERTENSÃO ARTERIAL PULMONAR ANTAGONISTAS RECEPTORES DE ENDOTELINA,Novo,Regulado,2965.61,3321.48,3838.26,4104.45,3573.2,4133.11,3594.68,4162.18,3616.59,4282.69,4455.65,5127.9,5470.92,4939.49,5507.86,4969.43,5545.31,4999.72,5700.4,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
" VACINA ADSORVIDA DIFTERIA, TÉTANO, PERTUSSIS (ACELULAR), POLIOMIELITE 1, 2 E 3 (INATIVADA)",33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510612901156412,1010702820019,7896015519742,    -     ,    -     ,REFORTRIX IPV," SUS INJ CT SER PREENC VD TRANS X 0,5 ML",J7B1 - ASSOCIAÇÔES COM VACINA ANTITETÂNICA,Biológico,Regulado,110.16,110.16,125.18,132.72,132.72,133.53,133.53,134.34,134.34,137.7,152.29,173.5,183.48,183.48,184.6,184.6,185.72,185.72,190.36,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
FUROATO DE FLUTICASONA;TRIFENATATO DE VILANTEROL,33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510614060052202,1010702990046,7896015528843,    -     ,    -     ,RELVAR ELLIPTA,200 MCG + 25 MCG PÓ INAL OR CT STR X 30 DOSES + BAND  ," R3F1 - ANTIASMÁTICOS/DPOC AGONISTAS B2 ASSOCIADOS A CORTICOSTERÓIDES, INALANTES",Novo,Regulado,149.4,166.93,192.9,206.28,179.57,207.72,180.66,209.18,181.76,215.24,223.93,257.67,274.96,248.24,276.81,249.75,278.69,251.27,286.49,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
CLORIDRATO DE ISOXSUPRINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501601103157311,1011800880046,7896637022354,    -     ,    -     ,INIBINA,5 MG/ML SOL INJ CX 25 AMP X 2 ML,G2E - INIBIDORES DO PARTO,Similar,Regulado,247.22,276.89,319.97,342.16,297.86,344.55,299.66,346.97,301.49,357.2,371.44,427.41,456.7,411.77,459.15,414.26,462.27,416.79,475.21,Não,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
GLICOSE,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100511151415,1013900100084,7898153651919,    -     ,    -     ,SOLUÇÃO DE GLICOSE,100 MG/ML SOL INJ IV CX 40 BOLS PLAS SIST FECH X 250 ML,K1B3 - SOLUÇÕES CARBOHIDRATOS <10%,Específico,Regulado,207.27,207.27,235.53,249.72,249.72,251.24,251.24,252.77,252.77,259.9,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
GLICOSE,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100509157411,1013900100106,7898153651933,    -     ,    -     ,SOLUÇÃO DE GLICOSE,100 MG/ML SOL INJ IV CX 12 BOLS PLAS SIST FECH X 1000 ML,K1B3 - SOLUÇÕES CARBOHIDRATOS <10%,Específico,Regulado,126.58,126.58,143.84,152.51,152.51,153.43,153.43,154.37,154.37,158.23,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
GLICOSE,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100514150411,1013900100122,7898153652183,    -     ,    -     ,SOLUÇÃO DE GLICOSE,50 MG/ML SOL INJ IV 40 BOLS PLAS SIST FECH X 250 ML,K1B3 - SOLUÇÕES CARBOHIDRATOS <10%,Específico,Regulado,185.96,185.96,211.32,224.5,224.5,225.41,225.41,226.78,226.78,232.45,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
GLICOSE,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100513154411,1013900100130,7898153652190,    -     ,    -     ,SOLUÇÃO DE GLICOSE,50 MG/ML SOL INJ IV 20 BOLS PLAS SIST FECH X 500 ML,K1B3 - SOLUÇÕES CARBOHIDRATOS <10%,Específico,Regulado,118.4,118.4,134.14,142.22,142.22,143.8,143.8,143.95,143.95,147.55,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
GLICOSE,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100520150418,1013900100165,7898153652374,    -     ,    -     ,SOLUÇÃO DE GLICOSE,50 MG/ML SOL INJ IV CX 40 FR PLAS TRANS SIST FECH X 250 ML ,K1B3 - SOLUÇÕES CARBOHIDRATOS <10%,Específico,Regulado,178.2,178.2,202.3,214.48,214.48,215.78,215.78,217.1,217.1,222.53,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
GLICOSE,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100519152410,1013900100173,7898153652381,    -     ,    -     ,SOLUÇÃO DE GLICOSE,50 MG/ML SOL INJ IV CX 20 FR PLAS TRANS SIST FECH X 500 ML,K1B3 - SOLUÇÕES CARBOHIDRATOS <10%,Específico,Regulado,112.99,112.99,128.4,136.13,136.13,136.96,136.96,137.79,137.79,141.24,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
GLICOSE,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100517151417,1013900100191,7898153652404,    -     ,    -     ,SOLUÇÃO DE GLICOSE,100 MG/ML SOL INJ IV CX 40 FR PLAS TRANS SIST FECH X 250 ML ,K1B3 - SOLUÇÕES CARBOHIDRATOS <10%,Específico,Regulado,198.43,198.43,225.49,239.7,239.7,240.52,240.52,241.99,241.99,248.4,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
GLICOSE,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100516153416,1013900100203,7898153652411,    -     ,    -     ,SOLUÇÃO DE GLICOSE,100 MG/ML SOL INJ IV CX 20 FR PLAS TRANS SIST FECH X 500 ML ,K1B3 - SOLUÇÕES CARBOHIDRATOS <10%,Específico,Regulado,142.59,142.59,162.3,171.8,171.8,172.84,172.84,173.89,173.89,178.24,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
GLICOSE,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100515157418,1013900100211,7898153652428,    -     ,    -     ,SOLUÇÃO DE GLICOSE,100 MG/ML SOL INJ IV CX 12 FR PLAS TRANS SIST FECH X 1000 ML ,K1B3 - SOLUÇÕES CARBOHIDRATOS <10%,Específico,Regulado,121.21,121.21,137.74,146.4,146.4,146.92,146.92,147.82,147.82,151.51,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
GLICOSE,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100521157416,1013900100221,7898153652312,    -     ,    -     ,SOLUÇÃO DE GLICOSE,50 MG/ML SOL INJ IV CX 80 BOLS PLAS SIST FECH X 100ML ,K1B3 - SOLUÇÕES CARBOHIDRATOS <10%,Específico,Regulado,404.4,404.4,459.14,486.8,486.8,489.75,489.75,492.73,492.73,505.5,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
ÁGUA PARA INJETÁVEIS,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100113156417,1013900160117,7898153652503,    -     ,    -     ,AGUA PARA INJEÇAO,SOL INJ IV CX 40 FR PLAS TRANS SIST FECH X 250ML,K1B4 - ÁGUA DESTILADA PARA INJEÇÃO,Específico,Regulado,242.6,242.6,275.7,291.64,291.64,293.41,293.41,295.2,295.2,302.58,334.63,380.27,403.18,403.18,405.62,405.62,408.1,408.1,418.3,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
ÁGUA PARA INJETÁVEIS,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100112151411,1013900160125,7898153652510,    -     ,    -     ,AGUA PARA INJEÇAO,SOL INJ IV CX 20 FR PLAS TRANS SIST FECH X 500ML,K1B4 - ÁGUA DESTILADA PARA INJEÇÃO,Específico,Regulado,134.29,134.29,152.6,161.8,161.8,162.78,162.78,163.77,163.77,167.86,185.65,210.96,223.68,223.68,225.3,225.3,226.4,226.4,232.6,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
ÁGUA PARA INJETÁVEIS,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100111153410,1013900160133,7898153652527,    -     ,    -     ,AGUA PARA INJEÇAO,SOL INJ IV CX 12 FR PLAS TRANS SIST FECH X 1000ML,K1B4 - ÁGUA DESTILADA PARA INJEÇÃO,Específico,Regulado,112.27,112.27,127.58,135.27,135.27,136.8,136.8,136.91,136.91,140.34,155.21,176.37,187,187,188.12,188.12,189.27,189.27,194.1,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
CLORETO DE SÓDIO,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100901154419,1013900190075,7898153651940,    -     ,    -     ," SOLUÇÃO FISIOLÓGICA A 0,9%",9 G/L SOL INJ IV CX 80 BOLS PLAS SIST FECH X 100 ML ,K1B1 - SOLUÇÕES DE CLORETO SÓDIO,Específico,Regulado,417.65,417.65,474.6,503.19,503.19,506.24,506.24,509.33,509.33,522.6,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
CLORETO DE SÓDIO,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100902150417,1013900190083,7898153651957,    -     ,    -     ," SOLUÇÃO FISIOLÓGICA A 0,9%",9 G/L SOL INJ IV CX 40 BOLS PLAS SIST FECH X 250 ML ,K1B1 - SOLUÇÕES DE CLORETO SÓDIO,Específico,Regulado,179.86,179.86,204.39,216.7,216.7,218.1,218.1,219.34,219.34,224.83,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
CLORETO DE SÓDIO,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520100903157415,1013900190091,7898153651964,    -     ,    -     ," SOLUÇÃO FISIOLÓGICA A 0,9%",9 G/L SOL INJ IV CX 20 BOLS PLAS SIST FECH X 500 ML ,K1B1 - SOLUÇÕES DE CLORETO SÓDIO,Específico,Regulado,107.97,107.97,122.69,130.8,130.8,130.87,130.87,131.67,131.67,134.96,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
CLORETO DE SÓDIO,21.561.931/0003-09,LABORATÓRIO SANOBIOL LTDA,520101101151413,1013900190148,7898153652329,    -     ,    -     ," SOLUÇÃO FISIOLÓGICA A 0,9%",9 G/L SOL INJ IV CX 40 FR PLAS TRANS SIST FECH X 250 ML ,K1B1 - SOLUÇÕES DE CLORETO SÓDIO,Específico,Regulado,160.31,160.31,182.17,193.14,193.14,194.32,194.32,195.5,195.5,200.39,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
TOXINA BOTULÍNICA A,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501001201158312,1014700450012,7897316802939,    -     ,    -     ,BOTOX,100 U PO LIOF INJ CT FA VD INC,M3A - RELAXANTE MUSCULAR DE AÇÃO PERIFÉRICA,Novo,Regulado,1580.15,1580.15,1795.63,1903.79,1903.79,1915.33,1915.33,1927.1,1927.1,1975.19,2184.46,2482.35,2631.88,2631.88,2647.83,2647.83,2663.98,2663.98,2730.58,Não,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
TOXINA BOTULÍNICA A,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501012080012003,1014700450020,7897316804827,    -     ,    -     ,BOTOX,50 U PO LIOF INJ CT FA VD INC ,M3A - RELAXANTE MUSCULAR DE AÇÃO PERIFÉRICA,Novo,Regulado,790.8,790.8,897.82,951.9,951.9,957.67,957.67,963.51,963.51,987.6,1092.24,1241.18,1315.95,1315.95,1323.92,1323.92,1332,1332,1365.3,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
TOXINA BOTULÍNICA A,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501001202154418,1014700450039,7897316805015,    -     ,    -     ,BOTOX,200 U PO LIOF INJ CT FA VD INC,M3A - RELAXANTE MUSCULAR DE AÇÃO PERIFÉRICA,Novo,Regulado,3160.31,3160.31,3591.26,3807.6,3807.6,3830.68,3830.68,3854.4,3854.4,3950.39,4368.94,4964.71,5263.78,5263.78,5295.69,5295.69,5327.98,5327.98,5461.18,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
TARTARATO DE BRIMONIDINA,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501000301175318,1014701420028,7897316804087,    -     ,    -     ,ALPHAGAN," 0,2% SOL OFT CT FR PLAS OPC GOT X 10 ML",S1E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS,Novo,Regulado,103.92,103.92,118.9,125.2,125.2,125.96,125.96,126.73,126.73,129.9,143.66,163.25,173.8,173.8,174.13,174.13,175.2,175.2,179.58,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
MALEATO ÁCIDO DE TIMOLOL;TARTARATO DE BRIMONIDINA,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501006002171311,1014701620027,7897316804780,    -     ,    -     ,COMBIGAN," 2,0 MG/ML + 5,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 10 ML ",S1E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS,Novo,Regulado,116.41,116.41,132.28,140.25,140.25,141.1,141.1,141.96,141.96,145.51,160.93,182.87,193.89,193.89,195.6,195.6,196.25,196.25,201.16,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
DEXAMETASONA,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501006801171418,1014701760015,7897316805626,    -     ,    -     ,OZURDEX," 0,7 MG IMPL IVIT BL APLIC CT",S1P - PRODUTOS PARA NEOVASCULARIZAÇÃO OCULAR,Novo,Regulado,2725.24,2725.24,3096.86,3283.42,3283.42,3303.32,3303.32,3323.46,3323.46,3406.55,3767.48,4281.23,4539.14,4539.14,4566.65,4566.65,4594.49,4594.49,4709.36,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
BIMATOPROSTA,43.426.626/0001-77,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,501006901131310,1014701770037,7897316805459,    -     ,    -     ,LATISSE," 0,3 MG/ML SOL TOP 1 FR PLAS OPC GOT X 5 ML + 10 BAND 10 APLIC ESTÉRIL + CX ",S1X2 - OUTROS PRODUTOS OFTALMOLÓGICO TÓPICOS,Novo,Regulado,134.94,134.94,153.34,162.58,162.58,163.56,163.56,164.56,164.56,168.68,186.55,211.98,224.76,224.76,226.11,226.11,227.49,227.49,233.19,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
FATOR XIII DE COAGULAÇÃO,62.969.589/0001-98,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,502600801150415,1015101040011,7897499450507,    -     ,    -     ,FIBROGAMMIN P,250 UI PO LIOF SOL INJ CT FA VD TRANS + AMP VD TRANS DIL X 4 ML,B2D4 - FATOR XIII,Biológico,Regulado,355.43,355.43,403.9,428.23,428.23,430.82,430.82,433.45,433.45,444.29,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
FATOR VIII DE COAGULAÇÃO,62.969.589/0001-98,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,502600904154413,1015101060053,7897499450781,    -     ,    -     ,HAEMATE P,500 UI + 1200 UI PO LIOF INJ CT FA VD INC + FA VD INC DIL X 10 ML + DISP TRANSFERÊNCIA&nbsp;01,B2D1 - FATOR VIII,Biológico,Regulado,1223.18,1369.96,1583.11,1692.9,1473.71,1704.72,1482.64,1716.71,1491.68,1766.41,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Negativa,Sim,Tarja  Vermelha
APROTININA;TROMBINA;FATOR XIII DE COAGULAÇÃO;FIBRINOGÊNIO,62.969.589/0001-98,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,502600603154414,1015101130027,7897499450545,    -     ,    -     ,BERIPLAST P," PO LIOF CT 2 FA VD INC + 2 FA DIL X 3,0 ML",B2C3 - INIBIDORES FIBRINÓLISE,Similar,Regulado,1947.12,1947.12,2212.64,2345.93,2345.93,2360.15,2360.15,2374.54,2374.54,2433.9,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
APROTININA;TROMBINA;FATOR XIII DE COAGULAÇÃO;FIBRINOGÊNIO,62.969.589/0001-98,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,502600602158416,1015101130035,7897499450538,    -     ,    -     ,BERIPLAST P," PO LIOF CT 2 FA VD INC + 2 FA DIL X 1,0 ML",B2C3 - INIBIDORES FIBRINÓLISE,Similar,Regulado,651.93,651.93,740.83,785.46,785.46,790.22,790.22,795.4,795.4,814.91,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
FIBRINOGÊNIO,62.969.589/0001-98,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,502601701151310,1015101190011,7897499450804,    -     ,    -     ,HAEMOCOMPLETTAN P,1G PÓ LIOF CT FA VD INC ,B2D5 - FIBRINOGÊNIO,Biológico,Regulado,1585.34,1585.34,1801.52,1910.5,1910.5,1921.62,1921.62,1933.34,1933.34,1981.68,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
IMUNOGLOBULINA HUMANA,62.969.589/0001-98,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,502613030006504,1015101200157,7897499450972,    -     ,    -     ,SANDOGLOBULINA," 0,1 G/ML SOL INJ CT FA VD TRANS X 25 ML",J6C - IMUNOGLOBULINAS POLIVALENTES INTRAVENOSAS,Biológico,Regulado,707.42,707.42,803.89,852.31,852.31,857.48,857.48,862.71,862.71,884.28,0,0,0,0,0,0,0,0,0,Sim,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
IMUNOGLOBULINA HUMANA,62.969.589/0001-98,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,502613030006604,1015101200165,7897499450989,    -     ,    -     ,SANDOGLOBULINA," 0,1 G/ML SOL INJ CT FA VD TRANS X 50 ML",J6C - IMUNOGLOBULINAS POLIVALENTES INTRAVENOSAS,Biológico,Regulado,1414.84,1414.84,1607.77,1704.63,1704.63,1714.96,1714.96,1725.41,1725.41,1768.55,0,0,0,0,0,0,0,0,0,Sim,Sim,Sim,Não,,Positiva,Sim,Tarja  Vermelha
IMUNOGLOBULINA HUMANA,62.969.589/0001-98,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,502613030006704,1015101200173,7897499450996,    -     ,    -     ,SANDOGLOBULINA," 0,1 G/ML  SOL INJ CT FA VD TRANS X 100 ML",J6C - IMUNOGLOBULINAS POLIVALENTES INTRAVENOSAS,Biológico,Regulado,2829.69,2829.69,3215.56,3409.26,3409.26,3429.93,3429.93,3450.84,3450.84,3537.11,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
ALBUMINA HUMANA,62.969.589/0001-98,CSL BEHRING COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,502601804153413,1015101220026,7897499450941,    -     ,    -     ,ALBUREX 20,200G/L SOL INJ CT FA VD TRANS X 50ML,K3B3 - SOLUÇÕES DE PROTEINAS >5%,Biológico,Regulado,204.52,204.52,232.41,246.41,246.41,247.9,247.9,249.41,249.41,255.65,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
BUSSULFANO,33.051.491/0001-59,LABORATÓRIOS PIERRE FABRE DO BRASIL LTDA,507003901156311,1016202500014,7896290402050,    -     ,    -     ,BUSILVEX,6MG/ML SOL INJ CT 8 FA VD TRANS X 10ML,L1A - AGENTES ANTINEOPLÁSICOS ALQUILANTES,Novo,Regulado,7251.45,7251.45,8240.29,8736.68,8736.68,8789.63,8789.63,8843.23,8843.23,9064.31,0,0,0,0,0,0,0,0,0,Sim,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
VACINA BCG,33.485.939/0001-42,FUNDACAO ATAULPHO DE PAIVA,509700202159411,1016600160027,7898160920237,    -     ,    -     ,IMUNO  BCG,40 MG PÓ LIOFILIZADO CX CT 02 AMP AMB,L1X9 - TODOS OS OUTROS ANTINEOPLÁSICOS,Biológico,Regulado,609.6,609.6,0,0,0,0,0,0,0,0,841.99,0,0,0,0,0,0,0,0,Não,Não,Sim,Sim,,Positiva,Sim,Tarja  Vermelha
DELTAFOLITROPINA,03.560.974/0001-18,MERCK SHARP & DOHME FARMACEUTICA LTDA.,527303107158417,1017100810160,7897572002456,    -     ,    -     ,PUREGON," 300 UI SOL INJ CT 1 CARPULE X 0,480ML + 6 AGULHAS P/ INJEÇÃO",G3G - GONADOTROFINAS INCLUINDO OUTROS ESTIMULANTES PARA OVULAÇÃO,Similar,Regulado,755.67,755.67,858.72,910.45,910.45,915.96,915.96,921.55,921.55,944.59,1044.67,1187.13,1258.64,1258.64,1266.26,1266.26,1273.99,1273.99,1305.84,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
DELTAFOLITROPINA,03.560.974/0001-18,MERCK SHARP & DOHME FARMACEUTICA LTDA.,527303108154415,1017100810179,7897572002463,    -     ,    -     ,PUREGON," 600 UI SOL INJ CT 1 CARPULE X 0,840ML + 6 AGULHAS P/ INJEÇÃO ",G3G - GONADOTROFINAS INCLUINDO OUTROS ESTIMULANTES PARA OVULAÇÃO,Similar,Regulado,1511.46,1511.46,1717.57,1821.4,1821.4,1832.7,1832.7,1843.24,1843.24,1889.33,2089.5,2374.44,2517.48,2517.48,2532.73,2532.73,2548.17,2548.17,2611.89,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
ACETATO DE GANIRRELIX,03.560.974/0001-18,MERCK SHARP & DOHME FARMACEUTICA LTDA.,527302501154311,1017100970011,7897572001336,    -     ,    -     ,ORGALUTRAN," 0,5 MG/ML SOL INJ SC CT SER PREENC VD TRANS X 0,5 ML",H1C3 - HORMÔNIOS DE LIBERAÇÃO ANTIGONADOTROFINA,Novo,Regulado,239.79,239.79,272.49,288.9,288.9,290.65,290.65,292.43,292.43,299.74,331.5,376.7,399.39,399.39,401.81,401.81,404.27,404.27,414.37,Não,Não,Não,Não,,Positiva,Sim,Tarja  Vermelha
